CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-01-6988-46,01-403,ciudad capital,zona 1,instituto americano en ciencias de computacion,6a avenida 18-23,22322912,carlos humberto gonzalez de leon,marco antonio castaneda flores,diversificado,privado,urbana,abierta,monolingue,matutina,fin de semana,guatemala norte
00-01-6992-46,01-312,ciudad capital,zona 1,colegio activo bilingue mixto sterling,3a. avenida 13-61,22302880,amado salomon flores perez,jose eduardo gomez rivas,diversificado,privado,urbana,cerrada temporalmente,monolingue,doble,diario(regular),guatemala norte
00-01-6994-46,01-305,ciudad capital,zona 1,instituto y academia 'practica comercial',5a. calle 5-18,22325696,isis irazema canel palma,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,matutina,diario(regular),guatemala norte
00-01-6999-46,01-316,ciudad capital,zona 1,centro cultural de las americas no. 3,2a. av. 12-23,22384217,carlos humberto gonzalez de leon,hugo waldemar rivas morales,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7009-46,01-318,ciudad capital,zona 1,liceo mixto en computacion ixchel,5a. avenida 3-79,23164224,leslie azucena monzon tecun,hector arnulfo castellanos,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7010-46,01-,ciudad capital,zona 1,liceo en computacion ixchel,5av. 3-79 zona 1,23267252,maria felicita roque carrera,desconocido,diversificado,privado,urbana,cerrada temporalmente,monolingue,vespertina,diario(regular),guatemala norte
00-01-7052-46,01-318,ciudad capital,zona 1,instituto federico crowe,4 avenida 9-66,22517748,leslie azucena monzon tecun,irma leticia bolanos samayoa de martinez,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7069-46,desconocido,ciudad capital,zona 1,"centro industrial no. 2, anexo esc. no. 11 'j. mariano gonzalez'",16 ave 11-47,desconocido,desconocido,desconocido,diversificado,oficial,urbana,cerrada temporalmente,monolingue,doble,diario(regular),guatemala norte
00-01-7080-46,01-317,ciudad capital,zona 1,liceo de computacion 'siglo 21' no.3,13 calle 9-60,22959172,mariano domingo estrada teletor,desconocido,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
00-01-7086-46,01-310,ciudad capital,zona 1,centro tecnologico de computacion 'la merced' s. a.,5a calle 10-22,22325857,alma salguero de salazar,desconocido,diversificado,privado,urbana,abierta,monolingue,matutina,diario(regular),guatemala norte
